"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstMeaningfulPaint","firstImagePaint","domInteractive","renderBlockingCSS","renderBlockingJS","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ResourceFetcher::requestResource","cpu.ParseHTML","cpu.ParseAuthorStyleSheet","cpu.UpdateLayoutTree","cpu.Layout","cpu.ResourceChangePriority","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.largestContentfulPaint::Candidate","cpu.HitTest","cpu.FunctionCall","cpu.MarkDOMContent","cpu.MarkLoad","cpu.MinorGC","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.MajorGC","cpu.TimerFire","cpu.XHRReadyStateChange","cpu.v8.compileModule","cpu.XHRLoad","cpu.v8.evaluateModule","cpu.FireAnimationFrame","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","chromeUserTiming.navigationStart","chromeUserTiming.redirectStart","chromeUserTiming.redirectEnd","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.LayoutShift","chromeUserTiming.firstImagePaint","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","error","edge-processed","LargestContentfulPaintType","LargestContentfulPaintNodeType","effectiveBpsDoc","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.V8.CheckMemoryPressure","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","chromeUserTiming.markAsMainFrame","FirstInteractive","FirstCPUIdle","TimeToInteractive","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","cpu.FireIdleCallback","cpu.v8.produceCache","LargestContentfulPaintImageURL","cpu.ScrollLayer","userTime.sentry-tracing-init","userTime","userTime.addthis.render_toolbox","userTime.addthis.render_layers_sharetoolbox","cpu.V8.ExternalMemoryPressure","userTime.Zone","userTime.Zone_ZoneAwarePromise","userTime.Zone_toString","userTime.Zone_util","userTime.Zone_legacy","userTime.Zone_registerElement","userTime.Zone_EventTargetLegacy","userTime.Zone_timers","userTime.Zone_requestAnimationFrame","userTime.Zone_blocking","userTime.Zone_EventTarget","userTime.Zone_on_property","userTime.Zone_customElements","userTime.Zone_XHR","userTime.Zone_geolocation","userTime.Zone_PromiseRejectionEvent","userTimingMeasure.Zone","userTimingMeasure.Zone_ZoneAwarePromise","userTimingMeasure.Zone_toString","userTimingMeasure.Zone_util","userTimingMeasure.Zone_legacy","userTimingMeasure.Zone_registerElement","userTimingMeasure.Zone_EventTargetLegacy","userTimingMeasure.Zone_timers","userTimingMeasure.Zone_requestAnimationFrame","userTimingMeasure.Zone_blocking","userTimingMeasure.Zone_EventTarget","userTimingMeasure.Zone_on_property","userTimingMeasure.Zone_customElements","userTimingMeasure.Zone_XHR","userTimingMeasure.Zone_geolocation","userTimingMeasure.Zone_PromiseRejectionEvent","chromeUserTiming.InteractiveTime","axe_failed","userTimingMeasure.Next.js-before-hydration","userTimingMeasure.Next.js-hydration","userTime.cs-start-tag","userTime.cs-start-boot","userTime.cs-step2-boot","userTime.cs-end-boot","userTimingMeasure.cs-measure-boot","userTime.beforeRender","userTime.afterRender",
"3799","3799","4169","48820","40854","451107","403764","26","26","22","26","0","0","0","0","0","1","7DF6266F0D30E06C66390432E8D72B26","3799","3799","3082","3082","https://appointment.vaccine.gov.sg","5","0","091DE128A77E5ABE3B185054308157E2","https://appointment.vaccine.gov.sg/","1566.8999999985","3007","3007","3333","3082","2","0","884","392","18","100","100","-1","100","-1","-1","100","-1","-1","352518","0","-1","-1","60457","0","Cloudflare","20","6","1","734","362","94","9","21","45","131","0","","18","0","0","197","0","0","0","0","0","0","0","0","1","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","","1","","18","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2491","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652340531.3266","","","95.0.4638.74","95.0.4638.74","1652340546.3798","https://appointment.vaccine.gov.sg/","appointment.vaccine.gov.sg","https://appointment.vaccine.gov.sg","106","3797","1566.8999999985","3006.799999997","","","bob.ns.cloudflare.com","android - chrome","Step_1","16050","5399","3018","3507","3507","5399","5399","5399","3501","0","","","38","937","998","998","1004","1006","1566","3006","1566","3006","3409","3333","3082","3082","3083","3797","3799","3799","3007","3007","3333","0.0060602218","0.0060602218","192","5289","5188","261","220512_41_1G","1","1","137323","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","LABEL","138512","1082","1","2703","307928","4","1161105","9378","2","61179","87012","11","131241","0","0","0","41040","3","41040","0","0","0","336","4","600","220512_41_1G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"6412","6412","11085","76791","16329","2392297","2141848","36","36","9","35","0","1","0","0","0","1","DA84743CECBCCE14734FCF0221976078","6411","6415","6408","6410","https://form.gov.sg","2","0","B1F26284D723EDA64DA6DEDF8CED0A89","https://form.gov.sg/","8241.8999999985","8241.8999999985","","","6407","2","3","1340","950","30","100","100","-1","100","-1","-1","100","-1","-1","2202039","0","-1","-1","675172","0","Cloudflare","13","1","0","1442","1468","130","44","212","119","103","0","0","4","","","929","0","0","0","0","0","0","0","0","1","0","0","0","95","0","0","0","0","0","0","0","0","0","1","0","0","2","3","","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6515","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652340564.9999","","","95.0.4638.74","95.0.4638.74","1652340580.2995","https://form.gov.sg/#!/","form.gov.sg","https://form.gov.sg","665","6411","8241.8999999985","8241.8999999985","","","mona.ns.cloudflare.com","android - chrome","Step_1","27294","11024","4552","8263","9592","10656","10656","11024","8440","0","","","25","1390","1451","1451","1456","1458","","","","","","","6407","6408","6411","6411","6412","6415","","","","0","0","1805","8376","8165","2742","220512_D5_1H","1","1","245489","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","422288","1720","1","4730","1237607","6","4496742","902521","2","2241816","183324","22","963146","0","0","0","64592","2","80676","0","0","0","2533","3","6604","220512_D5_1H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"14026","14026","16024","262673","223784","5864296","5636415","122","122","104","110","2","10","0","0","0","1","3F318F1CEB573DD8E4552CDDE47D2DE2","14025","14224","6745","6758","https://www.nas.gov.sg","31","3","265B3E62F4031B6925CA3DE6FFFDC076-3","https://www.nas.gov.sg/archivesonline/","4828.8999999985","4829","4829","5798","6744","23","5","2997","","15","43","100","-1","100","-1","-1","48","-1","20","1760073","6776","-1","-1","3871158","2014982","","278","93","1","3078","1605","416","117","370","353","176","0","46","72","0","13","1362","0","0","0","0","0","0","0","0","1","1","1","1","232","0","0","0","0","0","0","0","2","0","0","0","1","150","4","6","186","18","33","4","0","5","0","8","1","0","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","9","","0","3","1","1","0","0","0","0","3","0","0","4","7357","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652340609.2448","","","95.0.4638.74","95.0.4638.74","1652340624.684","https://www.nas.gov.sg/archivesonline/","www.nas.gov.sg","https://www.nas.gov.sg","295","14025","4828.8999999985","4828.8999999985","","","a1-6.akam.net","android - chrome","Step_1","34495","19449","4818","5978","14375","14375","15033","19449","6941","0","27","2850","2850","3006","3094","3094","3098","3100","4828","4828","4828","4828","19129","5797","6745","6745","6758","14025","14026","14225","4829","5965","5965","0.5178440151","0.336929935","2000","19402","19127","5372","220512_AS_1J","1","1","450164","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","511054","10204","4","36628","1421644","34","5205574","281192","29","1299134","3886463","34","3926247","0","0","0","253328","2","253328","0","0","0","10786","18","10841","220512_AS_1J","1","","","","","","","0","","3","https://www.nas.gov.sg/archivesonline/displayMainPortalImages?id=139&fileName=hero%20banner-Vesak%20Day.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"19741","19741","20327","67714","62753","1713894","1709492","22","22","20","21","0","1","0","0","0","1","593F0F8A760E56BDED12A4E368AE34C3","19741","19745","12471","12474","https://www.hrp.gov.sg","7","1","A59333228D5F48A31B2BF2EEF12616DC-1","https://www.hrp.gov.sg/hrp/","9412.6000000015","12534","12534","14032","12471","3","2","3043","","47","0","100","-1","100","-1","-1","100","-1","100","1729531","0","-1","-1","179152","0","","57","2","0","1991","849","80","104","94","118","130","0","","27","0","16","153","0","0","1","0","0","0","0","0","0","0","0","1","68","0","1","0","0","0","0","0","0","0","1","0","0","","2","","1","","","45","0","0","0","7","0","0","0","0","0","0","0","0","37","0","0","5","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","10","0","0","1","16514","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652340661.6751","","","95.0.4638.74","95.0.4638.74","1652340676.7394","https://www.hrp.gov.sg/hrp/#/","www.hrp.gov.sg","https://www.hrp.gov.sg","135","19741","9412.6000000015","12533.899999999","","","ns12.gdnsdef.com","android - chrome","Step_1","36757","19892","4946","19892","19892","19892","19892","19892","17238","0","17","2886","2886","3102","3188","3188","3190","3191","9412","12533","9412","12533","19759","14032","12471","12471","12474","19741","19741","19745","12534","14808","14808","0.0370323722","0.0362009319","2320","19851","15861","3125","220512_C9_1K","1","1","99160","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","background-image","DIV","102377","1972","1","4969","593095","5","2648612","63577","3","431441","180885","3","189224","0","0","0","858540","4","964796","0","0","0","11588","5","38881","220512_C9_1K","1","","2","","12474","12474","","","","","https://www.hrp.gov.sg/hrp/content/af1f3d32faeed4399400cadd8340662f.jpg","","","9998","","","","9697","9701","9702","9703","9703","9704","9704","9868","9869","9870","9871","9874","9996","9997","9997","9998","4","1","0","0","165","0","164","1","1","0","3","122","1","0","1","0","","","","","","","","","","","",
"21245","21245","23015","508777","473287","3883834","3854412","207","207","195","173","1","33","0","0","0","1","73E1FE69BC83EB4FDBC5A14AA8FEF012","21245","21505","7593","7718","https://www.skillsfuture.gov.sg","43","0","C211AADACF6A931254F057B55C9624CB","https://www.skillsfuture.gov.sg/","5275.1000000015","5275","5275","6315","7593","11","1","3560","2226","38","90","100","-1","100","-1","-1","87","-1","20","3778059","1495","-1","-1","1418741","185004","Amazon CloudFront","370","55","5","3398","2550","462","197","85","360","467","0","62","123","0","19","2096","0","0","5","0","0","0","4","1","0","4","0","0","77","0","0","0","0","0","0","0","0","0","1","0","1","210","28","4","0","18","111","0","0","2","0","20","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","13","4","0","0","0","0","0","0","0","0","0","0","0","3","12239","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652340715.0633","","","95.0.4638.74","95.0.4638.74","1652340730.328","https://www.skillsfuture.gov.sg/","www.skillsfuture.gov.sg","https://www.skillsfuture.gov.sg","607","21236","5275.1000000015","5275.1000000015","server-13-35-169-63.fjr50.r.cloudfront.net","","ns-840.awsdns-41.net","android - chrome","Step_1","47911","16585","5007","16585","16585","16585","16585","16585","12617","0","","","37","3613","3626","3626","3630","3631","5275","5275","5275","5275","16568","6314","7592","7593","7718","21236","21245","21505","7182","13504","13504","0.1814787144","0.1335174079","2050","26500","24964","7333","220512_5C_1M","1","1","199631","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","217948","59650","43","186476","2176337","67","7420572","69077","14","365404","1411407","55","1470947","0","0","0","159950","6","175568","0","0","0","7413","21","27787","220512_5C_1M","0","","","","","","","","","1","https://www.skillsfuture.gov.sg/-/media/SGUnited/Homepage-Banner/Opportunities-Dont-Wait-Homepage-Banner.ashx?h=540&w=1900&la=en&hash=09628D08C8356779E090E551A3D5B518","","","12992","12992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"16037","16037","17404","210178","194905","4454474","4361240","101","101","95","94","0","7","0","0","0","1","92DD445771707DA02F54D36DF198381E","16037","16054","7770","7773","https://www.gobusiness.gov.sg","28","0","458DD183CA1F4CAAC3C9B8F7120B8C3D","https://www.gobusiness.gov.sg/","4026.1000000015","4026","4026","4539","7769","5","6","2739","1424","60","99","54","-1","100","-1","-1","98","-1","52","4041701","1898700","-1","-1","341620","9187","KeyCDN","80","65","1","2736","1872","264","119","153","172","254","0","25","45","0","2","2453","0","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","2","96","38","5","6","15","13","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8883","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652340781.0195","","","95.0.4638.74","95.0.4638.74","1652340796.3175","https://www.gobusiness.gov.sg/","www.gobusiness.gov.sg","https://www.gobusiness.gov.sg","593","16037","4026.1000000015","4026.1000000015","","","ns3.gdnsec.com","android - chrome","Step_1","38164","8870","4059","8870","8870","8870","8870","8870","8346","0","","","28","2790","2833","2833","2837","2839","4025","4025","4025","4025","8748","4539","7768","7769","7773","16037","16037","16054","8797","8797","4539","0.710808381","0.693877551","2152","20843","20026","6074","220512_RG_1N","1","1","303748","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","H6","327962","43003","6","139007","3365825","38","6239853","389763","6","618939","368020","27","411578","0","0","0","172282","5","219272","0","0","0","22519","18","45920","220512_RG_1N","0","","","","","","","0","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"17973","17973","19636","386602","365310","8417468","8411427","158","158","151","138","0","20","0","0","0","1","4F1F441BB1CFDA549F69033ED5C431F0","17972","18155","4563","4597","https://www.moh.gov.sg","20","0","C94258DAC6BE9AA02D9FEE2057D4AAC9","https://www.moh.gov.sg/","3081.200000003","3081","3514","3081","4562","16","5","481","261","50","99","78","-1","100","-1","-1","59","-1","0","8398619","1904901","-1","-1","4070330","1698198","Amazon CloudFront","219","31","1","1511","1871","348","165","182","384","418","0","36","39","0","10","5509","0","0","1","0","0","0","1","0","0","0","1","0","64","0","0","0","0","0","0","0","0","0","0","0","0","246","29","7","23","16","92","1","0","0","0","0","13","0","0","0","0","0","0","0","58","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","8279","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652340836.1337","","","95.0.4638.74","95.0.4638.74","1652340851.6536","https://www.moh.gov.sg/","www.moh.gov.sg","https://www.moh.gov.sg","1649","17972","3081.200000003","3081.200000003","server-13-35-169-110.fjr50.r.cloudfront.net","","ns3.gdnsec.com","android - chrome","Step_1","56666","8867","3103","3103","3103","3103","8867","8867","3390","0","","","27","575","635","635","639","641","3081","3081","3081","3513","4633","3081","4562","4563","4598","17973","17973","18156","3081","3081","5451","0.0041164149","0.0041164149","815","23789","18813","7381","220512_31_1P","1","1","439439","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","DIV","480872","51207","24","177992","3470628","53","6087467","467015","20","960470","4046185","25","4088462","0","0","0","354352","8","568380","0","0","0","27243","27","58530","220512_31_1P","0","","0","","","","","","38","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"8207","8207","9939","125371","107087","2195221","2185944","61","61","53","60","0","1","0","0","0","1","3FD3767D43CED1291250A538747E577E","8207","8226","5494","5497","https://www.towardszerowaste.gov.sg","23","0","EB97F5519C204C366D806B806539EC51","https://www.towardszerowaste.gov.sg/","4698.6999999955","4699","4699","5086","5494","3","2","3032","1359","73","98","98","-1","100","-1","-1","100","-1","55","492042","11044","-1","-1","1584883","3057","KeyCDN","48","76","1","1180","382","249","62","156","129","216","0","8","17","0","3","549","0","0","1","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","1","0","0","0","0","35","3","9","0","20","28","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","7","0","1","3","","0","0","0","0","3","0","0","6","6703","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652340910.9413","","","95.0.4638.74","95.0.4638.74","1652340926.3898","https://www.towardszerowaste.gov.sg/","www.towardszerowaste.gov.sg","https://www.towardszerowaste.gov.sg","505","8207","4698.6999999955","4698.6999999955","","","ns9.gdnsec.com","android - chrome","Step_1","28326","8448","4492","6499","6499","6499","8404","8448","5711","0","","","37","3099","3150","3150","3153","3155","4698","4698","4698","4698","5548","5086","5493","5494","5496","8206","8207","8225","4699","6491","6491","0.0019305839","0.0019305839","284","12880","8736","1249","220512_V8_1Q","1","1","317825","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","background-image","SECTION","422404","10803","2","52657","398889","26","1441020","44228","4","263970","1598477","17","1617691","0","0","0","141344","3","141344","0","0","0","330","8","386","220512_V8_1Q","0","","","","","","","","","","https://d33wubrfki0l68.cloudfront.net/b5fec75e07be58b3330f771a90da8663e8af467d/cf0d9/images/zwmcover.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"8223","8223","8613","185284","177079","1042935","1041830","77","77","74","74","0","3","0","0","0","1","F8ED49ADC6F1E90E5C2E23F84D6B6A07","8222","8289","3147","3151","https://www.mccy.gov.sg","16","0","4D091366E7A767811E739DC20B4FB94A","https://www.mccy.gov.sg/","2353.1000000015","2353","2353","2474","3147","2","1","1445","650","44","99","91","-1","100","-1","-1","100","-1","100","1052779","103804","-1","-1","136387","0","Amazon CloudFront","341","51","0","1414","809","273","74","45","283","294","0","79","68","0","3","1025","0","0","0","0","0","0","0","0","1","0","0","1","45","0","0","0","1","0","0","0","2","0","1","0","","30","2","2","0","15","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3744","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652340956.3219","","","95.0.4638.74","95.0.4638.74","1652340971.8483","https://www.mccy.gov.sg/","www.mccy.gov.sg","https://www.mccy.gov.sg","445","8222","2353.1000000015","2353.1000000015","server-13-35-169-105.fjr50.r.cloudfront.net","","ns-861.awsdns-43.net","android - chrome","Step_1","30158","12214","3383","11515","11515","11515","11515","12214","11425","0","","","20","1501","1557","1557","1562","1563","2353","2353","2353","2353","5961","2474","3147","3148","3151","8222","8223","8289","2353","5226","5226","1.3113649152","0.7137042183","371","12011","8290","1730","220512_T2_1R","1","1","145498","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","153707","10466","4","52979","701706","30","1938629","42190","5","189063","174750","25","228586","0","0","0","112352","5","112212","0","0","0","368","7","404","220512_T2_1R","","","","","","","","","","","https://www.mccy.gov.sg/-/media/MCCY-corp/homepage-banner/mobile/homepage-masthead-banner_mobile_640.jpg?h=1136&w=640&hash=65EF75447172F7D475BE083173FF7833","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"12418","12418","14090","157473","142465","5007022","4825632","67","67","62","65","0","2","0","0","0","1","98E4C6CEAF8873C25189DF3C6A26A44D","12417","13291","6049","6938","https://www.cpf.gov.sg","15","1","6BCE54E206BC5F51412AA517BE1FCFB6-1","https://www.cpf.gov.sg/member","4135.299999997","8469","8469","8469","6049","1","1","1762","","46","98","100","-1","100","-1","-1","71","-1","37","2054327","0","-1","-1","2953153","868639","Akamai","625","57","0","944","671","310","200","185","1122","516","0","42","642","0","7","1726","0","0","0","0","0","0","0","0","0","0","1","1","45","1","2","0","0","0","0","0","1","0","0","0","1","14","2","2","0","15","0","","","","","","","","","0","0","0","0","0","25","0","3","21","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","","0","4","1","","0","0","0","0","6","0","0","2","6873","rumaisa-HP-ProDesk-400-G5-MT-10.103.73.27","1652341004.6519","","","95.0.4638.74","95.0.4638.74","1652341022.0023","https://www.cpf.gov.sg/member","www.cpf.gov.sg","https://www.cpf.gov.sg","2420","12417","4135.299999997","8469.3999999985","a104-120-91-168.deploy.static.akamaitechnologies.com","","a24-66.akam.net","android - chrome","Step_1","54462","16088","4270","15797","16002","16002","16002","16088","14993","0","39","1348","1348","1796","1831","1831","1835","1837","4135","8469","4135","8469","","8469","6049","6050","6939","12417","12418","13291","12651","9014","9014","0","0","1258","17855","15531","4215","220512_WE_1S","1","1","406150","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","452855","28959","2","304826","586247","20","2159700","103295","2","1078296","3725759","31","5004079","0","0","0","562400","6","1185792","0","0","0","362","6","406","220512_WE_1S","1","","13","","","","","","","","https://www.cpf.gov.sg/content/dam/web/member/general_images/FA_Homepage%20banner.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
